C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT
50909205,Customer#050909205,rr68Boqagp95juzF,7,17-744-193-7262,6924.14,HOUSEHOLD,excuses. ironic dolphins boost. final d
50909206,Customer#050909206,yQGFf gQtiy,4,14-800-321-3393,2974.87,FURNITURE,uriously quick accounts. blithely regular gifts agains
50909207,Customer#050909207,K8nE1JJPVkFpnIzgCfsuVlb8b,19,29-828-518-9824,1650.91,MACHINERY,nusual requests run. furiously express requests haggle fluffily. deposits wake slyly spe
50909208,Customer#050909208,"mkjxgIT,npTu0aIutG4vKI6M5bq",23,33-491-898-7945,2784.31,FURNITURE,"ular, ironic accounts. even, final courts grow after the pending,"
50909209,Customer#050909209,B8VL3AS NwylZK1Ig4rtviYWJUC0s3v,23,33-516-232-9198,-50.82,HOUSEHOLD,pinto beans wake silently bravely even instructions. fluffily ironic escapades sleep furiously besi
50909210,Customer#050909210,cDR7HfWLq2PxhB2rt25hUUT8,13,23-588-489-4025,1751.47,FURNITURE,ages around the ideas boost about the furiously unusual ideas. blithely fluffy accounts nag blithely above the ca
50909211,Customer#050909211,fkG69xZcpTxXPuygZXxdePYifkxoCY03ioMIj,21,31-336-919-1119,9899.58,AUTOMOBILE,"ly bold excuses cajole according to the special asymptotes. pending, thin requests integrate blith"
50909212,Customer#050909212,2DsbbSTiaGu5fBsmYx3Y,3,13-510-330-3685,5346.99,MACHINERY,foxes nag carefully regular foxes. slyly bold foxe
50909213,Customer#050909213,HmF5tcQFQUGlQ2,13,23-365-355-9942,5837.25,HOUSEHOLD,"lly across the ideas. daring, even accounts along the reg"
50909214,Customer#050909214,"JddUSqqdYfi,fdj5PMxXD2xwaEDR4xg CC1uys",17,27-337-111-5077,6660.24,MACHINERY,nal deposits through the bold deposits nod after the blithely final pinto beans. sl
50909215,Customer#050909215,4YdC3gBq1LGfLK3BExBMkpKeXubw03RNv2UDP,12,22-322-994-8281,616.01,MACHINERY,final accounts hinder fluffily. furiously silent pinto beans haggle blithely regular packages. slyly regular reque
50909216,Customer#050909216,LVf6LlKaZT5ygRdaDzKz,23,33-713-479-8690,164.32,HOUSEHOLD,final theodolites? blithely regular foxes against the
50909217,Customer#050909217,xkv5ofk3 9aXNyqgpiK,10,20-153-453-1512,9641.50,BUILDING,"se slyly. furiously even deposits boost carefully. blithely ironic accounts wake about the even,"
50909218,Customer#050909218,89yYZte8hhwZ77,15,25-429-436-9436,1772.49,HOUSEHOLD,sleep. quickly pending instructions haggle about the fluffily final deposits. regularly regular co
50909219,Customer#050909219,"yX,STONJUUAytKCvIwRwH ",13,23-527-609-9032,150.96,BUILDING,s sleep carefully along the blithely final deposits
50909220,Customer#050909220,c96rG74mFohRd8ohlyHlh9WG,21,31-217-565-1257,5134.89,AUTOMOBILE,even accounts wake. fluffily even accounts affix. ev
50909221,Customer#050909221,pwR bHpNAVrzQmpTPA9XWi,11,21-199-572-1515,5173.29,HOUSEHOLD,accounts. carefully ironic foxes are furiously. slyly slow acc
50909222,Customer#050909222,TnPOEC5EZB9eYnchL8eCydVsMAVPVuo30uFtCQ,13,23-213-441-7666,1571.29,AUTOMOBILE,"ake blithely quiet pinto beans. quickly careful pinto beans detect carefully ironic, regular theodo"
50909223,Customer#050909223,T8frFTYy mQ zqn27rPZOrjWTAvDHtTzUY,4,14-133-630-6856,6683.90,HOUSEHOLD,o the furiously bold pinto beans. slyly blithe asymptotes for
50909224,Customer#050909224,39Zu7AWQgmWrK2xtzcS,2,12-418-159-4666,2289.50,AUTOMOBILE,final deposits. fluffily final theodolites sleep carefully furiously regular instructions.
50909225,Customer#050909225,Z sHEJ I4n5o4smvLb,2,12-490-320-6087,-349.94,AUTOMOBILE,to the furiously bold deposits. final dugouts doze quickly final deposits. slyly unusu
50909226,Customer#050909226,mwTHHx6OFZ5ZMhpC3 pcVcJbd6,17,27-855-717-1379,1539.70,MACHINERY,ts use furiously. furiously even foxes nod carefully among the quickly pending ideas. accounts haggle bold dep
50909227,Customer#050909227,4lgh1s97nqRaZlGy0hUmpcxxogDWjaCj5gTA,23,33-278-791-2910,3651.73,BUILDING,usly final theodolites detect furiously ironic platelets. regular courts haggle furiously quickly unusua
50909228,Customer#050909228,jqnv25NRXVIPom3,14,24-488-609-4794,3616.65,HOUSEHOLD,equests maintain carefully along the final instructions. quickly ironic pinto beans b
50909229,Customer#050909229,WOtT9XrHsb,17,27-772-720-8517,7967.47,AUTOMOBILE,eodolites are blithely special requests. regular ideas sublate c
50909230,Customer#050909230,TCdbY2qwBbJni8Ilaigr72jhhqsdtlhlrQE,14,24-471-375-8163,4353.52,HOUSEHOLD,"iously ironic dependencies. final deposits cajole alongside of the instructions. ironic, regular deposit"
50909231,Customer#050909231,k3cM7Q5Tj6YF0KdL,17,27-344-874-6155,6601.40,HOUSEHOLD,nic deposits. bold theodolites sleep carefully ironic dependencies.
50909232,Customer#050909232,"e,GW2YPys8U9XY,Gn90zJxBsWpFu9",18,28-772-270-7632,1695.16,AUTOMOBILE,inments. furiously bold packages bo
50909233,Customer#050909233,r3Yh9UO9T9IeooUzVV2MmryYQ,16,26-655-115-3784,9522.12,AUTOMOBILE,pinto beans hinder carefully instructions. carefully regular accounts detect furiously blit
50909234,Customer#050909234,A4Unuh8uckcb9Xm5DndcO,8,18-649-542-2864,8361.98,BUILDING,ly regular requests was along the slyly final packages. slyly bold
50909235,Customer#050909235,"laDtLWLKtPjZnFKMaBYwU6iNfxXbMtUS,SvykGBF",1,11-199-762-1676,1795.46,MACHINERY,about the carefully ironic ideas solve furiously even dependencies. requests wake be
50909236,Customer#050909236,WbFSCaZtC9e1FKraU 30VIrdGIKOEkcRLjK5,21,31-613-294-7377,1311.29,AUTOMOBILE,s solve slyly! silent waters caj
50909237,Customer#050909237,h9Z pfYKWWwySJ74e3W U4xa,11,21-998-312-3475,3800.48,AUTOMOBILE,patterns. carefully express foxes affix carefully against the blithely ironic foxes. furiously pending request
50909238,Customer#050909238,LXd rdj9b4c0,2,12-452-559-7493,6727.74,MACHINERY,"as. ironic, dogged pinto beans "
50909239,Customer#050909239,SYGe6HXYWVsXb,23,33-624-404-2732,2166.37,FURNITURE,xpress braids. slyly silent accounts kindle slowly against the carefully regular inst
50909240,Customer#050909240,qh1MfUv05iyjQ5x13pM2HVyDTIExEv,24,34-863-693-9154,9118.57,BUILDING,ackages. furiously blithe pinto beans affix against th
50909241,Customer#050909241,"Fe,IcpewS0J5xKKoeyq",23,33-588-586-8544,1956.02,HOUSEHOLD,. packages wake quickly. dependencies are again
50909242,Customer#050909242,Zliqtx247yOFKQHucdUlV34TxgOqN9fX4snDLyl,20,30-773-300-8423,4718.53,MACHINERY,"ackages poach sometimes across the carefully regular packages. final, even excuses are above the slyly speci"
50909243,Customer#050909243,xx42DEHVMSQ,2,12-405-782-6745,3335.30,MACHINERY,"eful, pending requests sleep c"
50909244,Customer#050909244,31zMdvg yernzvnnwq0v2M LA5b57SPWvv,18,28-414-456-4094,9382.06,HOUSEHOLD,dencies. slyly special asymptotes wake furiously. deposits
50909245,Customer#050909245,9c1K1scnxyBg2iC9QgfMdLNcvEyf oNDeIlIbRuo,12,22-237-752-4211,8432.06,HOUSEHOLD,"ic, regular sauternes. carefully even "
50909246,Customer#050909246,"iJhvYxLeCwJEAkuXEIGL9HvyCkY,Kj7MV4yA ",24,34-348-458-7755,2744.26,AUTOMOBILE,s detect blithely. furiously regular accounts are fluffily above th
50909247,Customer#050909247,LqrdqryarXQlj,19,29-432-926-8390,8689.16,AUTOMOBILE,ending deposits haggle! ironic frets cajole. requests integrate. permanently expre
50909248,Customer#050909248,"McYwXJgzCNi1UsLMVX1Oh,G 5ceKrA",1,11-484-877-3147,745.39,AUTOMOBILE,efully idle pinto beans cajole against the quickly final requests. furiously bold pinto beans around the dogged
50909249,Customer#050909249,"NuOqQu3m5iNpAyUW8jcESb9Rsqg8BecO82,2fT",23,33-402-921-8587,7746.07,AUTOMOBILE,ickly across the furiously final requests. blithely silent accounts are carefully. fluffily pending requests
50909250,Customer#050909250,4 pAxKkas 7aarv9Jx8lfyofNWP5P,1,11-564-513-3349,1261.08,HOUSEHOLD,press accounts. fluffily ironic requests are slyly quickly bold dep
50909251,Customer#050909251,",CZUnQWNHVsgYO9BRzrGF7j ip9ZoVrQhDO5H",3,13-656-742-8912,6992.61,HOUSEHOLD,uriously express accounts. quickly bold i
50909252,Customer#050909252,"bKM,lyrpuv0WbDCI7LiFBaPqyb17UKnb2yZI",12,22-895-668-6495,9903.60,MACHINERY,onic asymptotes around the carefully bold
50909253,Customer#050909253,qiN1fo5ZXtNrPjRjgEJec5OjWI,7,17-737-938-4198,6970.56,AUTOMOBILE,s wake blithely from the dolp
50909254,Customer#050909254,"wM9wnrS BXc9krRonR6,wqNJv04aUS58u13EoneS",4,14-379-682-9380,2201.87,FURNITURE,theodolites will have to lose slyly after the
50909255,Customer#050909255,"Bl0,mImzMWMVuWh3Tm",2,12-481-914-2064,823.35,HOUSEHOLD,ar accounts against the express accounts haggle according to t
50909256,Customer#050909256,ZbKrAigK4n1,15,25-738-899-3969,8990.58,HOUSEHOLD,y regular foxes. deposits was. furiously regular pinto beans cajole fluffily carefully bold deposits! ironic
50909257,Customer#050909257,fN4IjhBy3yXXINfnaq1gBWkYxeSF3L,16,26-190-140-3965,6758.29,MACHINERY,the quickly regular ideas. ironi
50909258,Customer#050909258,cn4UpQZxDpB1UOyZye4EKo,6,16-566-548-2058,9673.87,AUTOMOBILE,"above the carefully special accounts. final, ironic pinto beans are carefully a"
50909259,Customer#050909259,"NzxQNb1U,5qQumd",17,27-655-918-2946,6743.90,HOUSEHOLD,"equests. unusual deposits are quickly across the fluffily ironic depths. unusual, ironic pinto beans are sly"
50909260,Customer#050909260,eg3VxOenHjcoI8C01,7,17-707-933-1271,9802.03,AUTOMOBILE,lithely thin accounts wake blithely across the regular theodolites. theodolites cajole fluffily
50909261,Customer#050909261,qxgbar4Ovi,9,19-626-507-3029,4785.00,FURNITURE,press instructions about the express ideas detec
50909262,Customer#050909262,9jWbOV2t11R8yN NxYyiePLbr,2,12-636-437-7587,9577.42,BUILDING,uriously final deposits. regular asy
50909263,Customer#050909263,"7lAikj479sJcRusSS2GDFsq,,AprVA2epMisiNlE",1,11-313-728-1333,2834.80,HOUSEHOLD,unts. ideas haggle slyly. carefully final waters wake carefully? furiously b
50909264,Customer#050909264,U FlT2AYv1HH3 LaSb7dpSYWpaTrOi5FPt1,8,18-541-650-3920,1419.59,BUILDING,"the furiously enticing requests wake carefully about the even, unusual instructions. bl"
50909265,Customer#050909265,"fMBEE,D84Izh2",16,26-602-639-6992,9081.34,AUTOMOBILE," are furiously. unusual, bold foxes are carefully slow braids. carefully final accounts use care"
50909266,Customer#050909266,2NpMi8buEG8TVNnpF,18,28-929-169-7824,3210.49,BUILDING,"thely quick braids promise quickly bold, bold foxes. furiously silen"
50909267,Customer#050909267,0gMEywLt47qG,1,11-448-586-4222,1621.14,BUILDING,nic deposits detect enticingly
50909268,Customer#050909268,"Dgi,V7Jbk1nHQhrH",23,33-981-610-4562,8518.83,MACHINERY,"nic, fluffy requests might wake blithely regular ideas. blithely regular dependencie"
50909269,Customer#050909269,XQ5tDhKmEKxPjilbG0jW4c9mYIAX,23,33-331-892-2862,9104.47,BUILDING,ironic instructions affix at th
50909270,Customer#050909270,XUVk8361UIolo,22,32-386-692-8464,6976.07,HOUSEHOLD,ideas. even ideas haggle about the bravely final
50909271,Customer#050909271,tE4m1QVtubz823JdSfAu4KBD7OffkTlaY,23,33-844-340-4726,6848.72,BUILDING,en deposits. thinly regular dolphins haggle carefully. carefully ironic accounts
50909272,Customer#050909272,"CD30eUKpVLv,H,Tekh",15,25-404-341-3516,484.15,HOUSEHOLD,"ages. special, ironic foxes along t"
50909273,Customer#050909273,uafkP1M3qJemViYHIuoMysIEjs6,4,14-245-837-4615,6072.77,BUILDING,c instructions wake instructions-- furiously unusual asympt
50909274,Customer#050909274,"nDMiV1xrCoxUSFqeUtYLHHsQtrdo3,e",0,10-688-915-9286,5034.28,FURNITURE,unusual instructions. blithely bold request
50909275,Customer#050909275,zdhWpekW rPtUkZYW1,9,19-306-591-2530,8087.09,FURNITURE,ven pinto beans. furiously even packages hinder slyly above the fur
50909276,Customer#050909276,PbOIu7YvsdgeAbSnRZr2JjOl2ymYkGkgCWcrb,7,17-719-127-6311,1858.56,AUTOMOBILE,ges nag furiously fluffily even instructions. furiously express accounts c
50909277,Customer#050909277,"SfRP,SLXhf n1HNEjir6 Vv CQhb",6,16-265-630-3629,5713.05,HOUSEHOLD,hin accounts sublate blithely. carefully express requests dazzl
50909278,Customer#050909278,IQEyQGzjpv,7,17-509-991-3605,9310.78,FURNITURE,"pinto beans. carefully unusual accounts cajole furiously furiously final pinto beans. ironic, silent i"
50909279,Customer#050909279,Q7e4gZcDo4bLxAvdmL2TCvmBrN,4,14-192-619-4925,9343.10,HOUSEHOLD,"usly against the final requests. even, ironic pinto beans after the permanently ironic Tiresias use furiously regul"
50909280,Customer#050909280,ahBUR83xLfV6VRdv2Fle,14,24-954-260-4072,2573.89,MACHINERY,bold deposits! packages cajole quickly expr
50909281,Customer#050909281,AXWi7VwtXY9rH,2,12-815-255-8146,5409.46,BUILDING,"ke. special, ironic packages sleep furiously. fluffily busy excuses are furiously furiously un"
50909282,Customer#050909282,ndR2tkbIEm,11,21-127-449-7380,-138.88,AUTOMOBILE,r accounts are above the excuses; furiously final instructions eat slyly acros
50909283,Customer#050909283,Voz3vMzw2uUfdP G653aeknMJU1,3,13-543-683-4139,6827.32,HOUSEHOLD,ckly silent packages haggle slyly pending requests. blithely pending accounts haggle carefully ironic att
50909284,Customer#050909284,"JMsmrRr3v u94,mRdfqbJLThncE",18,28-942-362-1549,3728.85,FURNITURE,es. furiously regular ideas doze carefully. regular dependencies are evenly. quickly unusual pinto beans nag furi
50909285,Customer#050909285,"msmzcSGGqnhA96wCemZJyYj,Rfp3jHJ9nw,2eUv",7,17-977-367-1931,1699.86,MACHINERY,riously final requests. blithely even instructions are blithe
50909286,Customer#050909286,"Tt SpBbu9g,5QkCN",0,10-895-833-3186,518.54,HOUSEHOLD,ses. slyly silent instructions sleep fluffily between the carefully even instruc
50909287,Customer#050909287,NFLPQBrNoNfX,11,21-780-100-1227,1074.22,AUTOMOBILE,ts? slyly ironic deposits are fluffily! packages nag blithely final instructions. express foxes haggle f
50909288,Customer#050909288,G2Kf1aByabIvg3Y5pOwygLWnkgwVcpa,20,30-897-697-5442,1298.89,HOUSEHOLD,furiously ironic accounts use carefully. final requests
50909289,Customer#050909289,zDISKguNLfvlymlqDRi,17,27-868-522-4576,4373.17,MACHINERY,. furiously bold frays sleep according to
50909290,Customer#050909290,mCUDShMaNltdcFEz9uH6udpx8acszU,8,18-538-660-6370,6908.90,AUTOMOBILE,"rave, regular deposits nag carefully blithely ironic instructions. package"
50909291,Customer#050909291,"unUwYUZ,T9rTo",5,15-819-120-9701,-12.03,FURNITURE,beans haggle sometimes regular foxes. blithely slow requests haggle c
50909292,Customer#050909292,"dc1xFSYF,4aVmHHvL1PPY5zUaXAHJec7r",18,28-947-348-2816,4739.57,FURNITURE,"ly even tithes are across the regular, regular instru"
50909293,Customer#050909293,2HPO4v4jh5qLXB1RW9trXm1s5rJHD,23,33-664-733-1420,4959.78,MACHINERY,counts. carefully bold theodolit
50909294,Customer#050909294,"SCjfsaj7FSHiQykn4Wo7T,O,xAdaLXBAM9bsJ3YO",15,25-999-193-7812,-897.51,AUTOMOBILE,quickly regular requests. slyly pending deposits are furiously ideas? slyly even attainments at the furiou
50909295,Customer#050909295,vqbQ8Jhm85Ya3ij,21,31-109-509-9230,5496.24,MACHINERY,special accounts haggle. furiousl
50909296,Customer#050909296,4rxEVaE78Jss8fm5 w,12,22-110-244-5764,6341.70,BUILDING,eposits wake at the closely even excuses. blithely final instructions
50909297,Customer#050909297,"cpsAsnin3IRGjoe7ctphFyl0P0G,o4qfMT,kM",23,33-868-758-8336,3902.33,HOUSEHOLD,requests. blithely silent gifts after the blithely
50909298,Customer#050909298,"0GEdU5,qVK3pF4nTemo9Mwo",22,32-149-746-9295,2530.83,HOUSEHOLD,ckages promise enticingly. carefully even packages haggle about
50909299,Customer#050909299,"yITlvrQUvH9qUcJZc,SXoCBRi1OHm1N75eL",2,12-382-138-1836,7559.66,AUTOMOBILE,"nal requests. silent, regular realms are blithely. carefully ironic epitaphs wake carefully even ideas. stealth"
50909300,Customer#050909300,"erqSZVOvX9tlR5JEaU,1vilYMNFBxxYMGM,r69w",14,24-933-146-4350,3224.80,HOUSEHOLD,he slyly final ideas. quickly final deposits grow slyl
50909301,Customer#050909301,WqqW2nWfn0uiGnp,11,21-392-979-9997,270.24,FURNITURE,its. furiously ironic accounts sleep deposits. regular packages are quickly blithely
50909302,Customer#050909302,OjwmBaZGZvqNed7l,15,25-758-117-2325,7934.48,FURNITURE,"ffily final courts. quickly even pinto beans sleep deposits. ironic, ironic pac"
50909303,Customer#050909303,T6MeD4D12Z7GYT5L00cNCt2nIy6I7Yx1clNMxv,6,16-941-907-1675,-157.21,FURNITURE,along the regular pinto beans. slyly express requests detect carefully along the sp
50909304,Customer#050909304,bGQK5duqTleeJK,3,13-119-118-5121,6640.22,AUTOMOBILE,s hinder blithely against the silent courts: furiously unusual dolphi
50909305,Customer#050909305,BOJSrKNG 8XymDpzDITObzLnNL1 e,3,13-250-898-2355,5182.76,FURNITURE,ing to the regular accounts wake furiously special deposits. special packages cajole regular
50909306,Customer#050909306,qmX8nJJswIO8Jo,3,13-568-159-8459,6587.04,FURNITURE,are quickly according to the carefully bold accounts. asymptotes alongside of the theodolites cajol
50909307,Customer#050909307,3QHAAmIrvfU8vA,7,17-347-179-5266,2360.35,AUTOMOBILE,"nically after the dugouts. pending, final packages boost someti"
50909308,Customer#050909308,"q9plxD8NZT,",7,17-154-603-8833,2423.17,MACHINERY,nst the stealthily pending packages. i
50909309,Customer#050909309,ytSomnRFcsh,3,13-348-320-1741,2263.37,MACHINERY,"final platelets sleep never after the blithely unusual platelets. blithe, ironic epitaphs believe; carefull"
50909310,Customer#050909310,k9gI02uUFGxQXpeo78S0O,8,18-644-703-9131,500.01,BUILDING,egular deposits cajole furiously. blithely express packages after the escapades haggle blithely carefu
50909311,Customer#050909311,"KTc42iX2ktwgxgWNUOdKKj8Uja1QP,sA0faMIAy",7,17-648-540-8469,8575.74,FURNITURE,platelets. slyly final requests boost carefully regular requests. regular epitaphs wake regular asympto
50909312,Customer#050909312,XXpkbv4gGrou89WnzugrExm748rqHBZt8fpYMN,12,22-652-725-1802,8588.48,MACHINERY,ic packages haggle. final accounts against the packages wake a
50909313,Customer#050909313,M4SLsAn3fzfSxY55dJ7xppERNhpaMHVnLwyS3,12,22-455-154-8147,2626.11,BUILDING,cording to the furiously regular accounts
50909314,Customer#050909314,BOvwTOLA0u3oJXHshFRZJd9n4HLKPpcxnFFzFb6,12,22-191-284-6331,3045.30,AUTOMOBILE,ns haggle carefully above the special accounts. carefully even deposits haggle slyly according to the blith
50909315,Customer#050909315,vgDGPoyZoI9zNeVF4FX1jNFcw2nWSuhas5,6,16-447-170-2108,8387.70,MACHINERY,"ng the quickly express requests. slyly regular deposits haggle quickly unusual, final instr"
50909316,Customer#050909316,"xQmcPUk,0pMP5RiWfwOV01",13,23-862-317-3444,5196.48,BUILDING,ing ideas sleep. blithely regular foxes integrate dogged
50909317,Customer#050909317,"qpz4tcOzGmz,l6",15,25-365-799-8083,6321.32,AUTOMOBILE,lar packages against the quickly
50909318,Customer#050909318,"0,EsK3SuleXe8rGn4afxCMWsj",13,23-356-518-6660,2392.16,AUTOMOBILE,ter the close packages use regular packages. packages boost slyly carefully final deposits! carefully unusual
